CLIENTE;STATUSx;STATUS;IDADE;BIDADE_1;BIDADE_2;BIDADE_3;BIDADE_4;UNIFED;BSTATE_SP;BSTATE_RJ;FONE;BFONE;INSTRU;BINST_PR_SEC;BINST_SUP;CARTAO;BCARD;RESTR;BRESTR;RESID;BRESID;ATRASO;FICCAO;BFIX;NAOFICCAO;BNOFIX;AUTOAJUDA;BAUTAJ;CATEG
LDOR_1584;BOM;BOM;67;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_1585;BOM;BOM;29;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;0
LDOR_1586;MAU;MAU;46;1;1;1;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;40;NAO;0;NAO;0;SIM;1;0
LDOR_1587;MAU;MAU;37;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;37;NAO;0;NAO;0;SIM;1;0
LDOR_1588;BOM;BOM;47;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;1;NAO;0;0
LDOR_1589;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;1;NAO;0;NAO;0;NAO;0;0
LDOR_1590;BOM;BOM;56;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;1
LDOR_1591;BOM;BOM;37;1;0;0;0;SP;1;0;NÃO;0;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_1592;BOM;BOM;48;1;1;1;0;RJ;0;1;NÃO;0;SUP;0;1;SIM;1;SIM;1;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_1593;MAU;MAU;30;0;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;MV;0;NAO;0;PROP;1;35;SIM;1;NAO;0;SIM;1;1
LDOR_1594;BOM;BOM;39;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;8;SIM;1;NAO;0;NAO;0;0
LDOR_1595;BOM;BOM;53;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_1596;BOM;BOM;39;1;1;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;NAO;0;NAO;0;SIM;1;1
LDOR_1597;MAU;MAU;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;37;NAO;0;NAO;0;NAO;0;0
LDOR_1598;BOM;BOM;50;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_1599;BOM;BOM;29;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;15;SIM;1;NAO;0;NAO;0;0
LDOR_1600;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_1601;BOM;BOM;52;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_1602;BOM;BOM;53;1;1;1;1;SP;1;0;SIM;1;MV;0;0;SIM;1;SIM;1;ALUG;0;4;SIM;1;NAO;0;SIM;1;1
LDOR_1603;BOM;BOM;26;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;NAO;0;1
LDOR_1604;BOM;BOM;69;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;0
LDOR_1605;BOM;BOM;50;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_1606;BOM;BOM;54;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_1607;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;3;SIM;1;NAO;1;NAO;0;1
LDOR_1608;MAU;MAU;43;1;1;0;0;RJ;0;1;NÃO;0;PRIM & SEC;1;0;NAO;0;SIM;1;PROP;1;35;NAO;0;NAO;0;SIM;1;0
LDOR_1609;BOM;BOM;49;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_1610;BOM;BOM;35;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;SIM;1;1
LDOR_1611;BOM;BOM;42;1;1;0;0;SP;1;0;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_1612;BOM;BOM;32;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;SIM;1;1
LDOR_1613;BOM;BOM;18;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;1;SIM;1;1
LDOR_1614;BOM;BOM;57;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_1615;BOM;BOM;27;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;SIM;0;SIM;1;1
LDOR_1616;BOM;BOM;67;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;7;SIM;1;NAO;0;NAO;0;1
LDOR_1617;BOM;BOM;29;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;NAO;0;1
LDOR_1618;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_1619;BOM;BOM;47;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_1620;BOM;BOM;52;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_1621;BOM;BOM;18;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_1622;BOM;BOM;32;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_1623;BOM;BOM;70;1;1;1;1;SP;1;0;NÃO;0;SUP;0;1;SIM;1;NAO;0;PROP;1;5;SIM;1;NAO;0;SIM;1;1
LDOR_1624;BOM;BOM;32;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;NAO;0;SIM;0;SIM;1;1
LDOR_1625;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_1626;BOM;BOM;42;1;1;0;0;SP;1;0;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;5;SIM;1;NAO;0;SIM;1;1
LDOR_1627;BOM;BOM;29;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_1628;BOM;BOM;67;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;1
LDOR_1629;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_1630;BOM;BOM;31;0;0;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_1631;MAU;MAU;35;1;0;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;39;SIM;1;NAO;0;NAO;0;0
LDOR_1632;BOM;BOM;52;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_1633;BOM;BOM;52;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_1634;BOM;BOM;52;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;4;SIM;1;NAO;0;SIM;1;1
LDOR_1635;BOM;BOM;47;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_1636;BOM;BOM;31;0;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_1637;BOM;BOM;31;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_1638;BOM;BOM;54;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_1639;BOM;BOM;41;1;1;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_1640;BOM;BOM;27;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_1641;BOM;BOM;34;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;17;SIM;1;SIM;0;NAO;0;0
LDOR_1642;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_1643;BOM;BOM;48;1;1;1;0;RJ;0;1;NÃO;0;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_1644;BOM;BOM;49;1;1;1;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_1645;BOM;BOM;36;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_1646;BOM;BOM;53;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_1647;BOM;BOM;51;1;1;1;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;3;SIM;1;NAO;0;NAO;0;1
LDOR_1648;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_1649;MAU;MAU;42;1;1;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;38;SIM;1;NAO;0;NAO;0;0
LDOR_1650;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_1651;BOM;BOM;63;1;1;1;1;OUTROS;0;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_1652;BOM;BOM;88;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;3;NAO;0;NAO;0;SIM;1;1
LDOR_1653;BOM;BOM;33;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_1654;BOM;BOM;39;1;1;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;5;SIM;1;NAO;0;NAO;0;0
LDOR_1655;BOM;BOM;46;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_1656;BOM;BOM;53;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;SIM;1;1
LDOR_1657;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;0
LDOR_1658;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;13;NAO;0;NAO;0;SIM;1;1
LDOR_1659;BOM;BOM;33;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_1660;BOM;BOM;68;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_1661;BOM;BOM;47;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_1662;BOM;BOM;19;0;0;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;5;SIM;1;NAO;0;SIM;1;1
LDOR_1663;MAU;MAU;34;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;39;SIM;1;NAO;0;SIM;1;1
LDOR_1664;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_1665;BOM;BOM;32;1;0;0;0;RJ;0;1;NÃO;0;MV;0;0;SIM;1;NAO;0;ALUG;0;0;SIM;1;NAO;0;NAO;0;1
LDOR_1666;MAU;MAU;21;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;39;NAO;0;SIM;0;NAO;0;0
LDOR_1667;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;1;SIM;1;NAO;0;SIM;1;1
LDOR_1668;BOM;BOM;49;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;2;SIM;1;NAO;0;NAO;0;1
LDOR_1669;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;0;NAO;0;NAO;0;NAO;0;0
LDOR_1670;BOM;BOM;35;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;9;NAO;0;NAO;1;SIM;1;0
LDOR_1671;MAU;MAU;61;1;1;1;1;OUTROS;0;0;NÃO;0;SUP;0;1;NAO;0;NAO;0;PROP;1;43;SIM;1;NAO;0;SIM;1;1
LDOR_1672;BOM;BOM;70;1;1;1;1;RJ;0;1;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;12;SIM;1;NAO;0;NAO;0;1
LDOR_1673;BOM;BOM;23;0;0;0;0;SP;1;0;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_1674;BOM;BOM;59;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_1675;MAU;MAU;37;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;SIM;1;PROP;1;38;SIM;1;NAO;0;NAO;0;0
LDOR_1676;MAU;MAU;35;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;36;NAO;0;NAO;0;SIM;1;0
LDOR_1677;BOM;BOM;46;1;1;1;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;14;SIM;1;NAO;0;NAO;0;0
LDOR_1678;MAU;MAU;37;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;38;SIM;1;NAO;0;SIM;1;1
LDOR_1679;BOM;BOM;77;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_1680;BOM;BOM;53;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;NAO;0;NAO;0;NAO;0;0
LDOR_1681;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;8;NAO;0;NAO;0;NAO;0;0
LDOR_1682;BOM;BOM;40;1;1;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;1;NAO;0;NAO;0;SIM;1;1
LDOR_1683;BOM;BOM;36;1;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_1684;MAU;MAU;29;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;32;NAO;0;NAO;0;SIM;1;0
LDOR_1685;BOM;BOM;80;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_1686;BOM;BOM;39;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_1687;BOM;BOM;63;1;1;1;1;SP;1;0;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_1688;MAU;MAU;33;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;42;SIM;1;NAO;0;NAO;0;0
LDOR_1689;MAU;MAU;38;1;0;0;0;OUTROS;0;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;33;SIM;1;NAO;0;SIM;1;1
LDOR_1690;BOM;BOM;19;0;0;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_1691;BOM;BOM;26;0;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_1692;BOM;BOM;51;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;1
LDOR_1693;BOM;BOM;28;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_1694;MAU;MAU;32;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;36;NAO;0;SIM;0;SIM;1;0
LDOR_1695;BOM;BOM;26;0;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;15;SIM;1;NAO;0;NAO;0;1
LDOR_1696;BOM;BOM;46;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;SIM;0;SIM;1;1
LDOR_1697;BOM;BOM;25;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_1698;BOM;BOM;38;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_1699;MAU;MAU;43;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;39;NAO;0;NAO;0;SIM;1;1
LDOR_1700;BOM;BOM;30;0;0;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_1701;MAU;MAU;25;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;41;NAO;0;NAO;0;SIM;1;0
LDOR_1702;BOM;BOM;52;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;5;SIM;1;NAO;0;SIM;1;1
LDOR_1703;BOM;BOM;34;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;1;NAO;0;1
LDOR_1704;MAU;MAU;29;0;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;37;NAO;0;NAO;0;SIM;1;0
LDOR_1705;BOM;BOM;25;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_1706;BOM;BOM;43;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;SIM;1;1
LDOR_1707;BOM;BOM;19;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;5;SIM;1;NAO;0;NAO;0;1
LDOR_1708;BOM;BOM;63;1;1;1;1;OUTROS;0;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_1709;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_1710;MAU;MAU;35;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;40;NAO;0;NAO;1;SIM;1;0
LDOR_1711;BOM;BOM;28;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_1712;BOM;BOM;29;0;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_1713;BOM;BOM;27;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;19;SIM;1;NAO;0;NAO;0;1
LDOR_1714;BOM;BOM;43;1;1;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;SIM;1;PROP;1;3;SIM;1;NAO;0;NAO;0;1
LDOR_1715;BOM;BOM;52;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_1716;BOM;BOM;41;1;1;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_1717;MAU;MAU;54;1;1;1;1;RJ;0;1;NÃO;0;PRIM & SEC;1;0;NAO;0;NAO;0;ALUG;0;40;SIM;1;NAO;0;SIM;1;1
LDOR_1718;BOM;BOM;30;0;0;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_1719;BOM;BOM;33;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;1;NAO;0;0
LDOR_1720;BOM;BOM;38;1;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_1721;BOM;BOM;51;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;22;NAO;0;NAO;0;NAO;0;0
LDOR_1722;BOM;BOM;35;1;0;0;0;SP;1;0;NÃO;0;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_1723;MAU;MAU;53;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;38;SIM;1;NAO;0;NAO;0;0
LDOR_1724;MAU;MAU;44;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;34;SIM;1;NAO;0;SIM;1;1
LDOR_1725;BOM;BOM;32;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_1726;MAU;MAU;52;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;39;NAO;0;NAO;0;SIM;1;1
LDOR_1727;BOM;BOM;68;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_1728;BOM;BOM;45;1;1;1;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_1729;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;4;NAO;0;NAO;0;SIM;1;0
LDOR_1730;BOM;BOM;57;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_1731;MAU;MAU;40;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;33;NAO;0;NAO;0;SIM;1;1
LDOR_1732;BOM;BOM;40;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_1733;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;SIM;0;NAO;0;1
LDOR_1734;BOM;BOM;42;1;1;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;3;NAO;0;NAO;0;SIM;1;0
LDOR_1735;BOM;BOM;34;1;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_1736;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;1;NAO;0;NAO;0;NAO;0;0
LDOR_1737;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;1;NAO;0;1
